tweet_id,tmp_id,text_x,tw_date_x,year,lang,metadata,AR,MB,author,date
113,9.09e+17,RT @FLSERT: Florida Hurricane #Irma Power Outage Numbers as of 9/16/2017 6:00 PM ET. PDF at: https://t.co/MdtDTxRJZf #FLResponds https://t.…,2017-09-16 22:03:39+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",3,3,131546062,2017-09-16
114,9.09e+17,Gov. Scott Issues Updates on Continued Hurricane Irma Response Efforts: https://t.co/Pdx0t3RaSC,2017-09-16 22:04:26+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",3,3,131546062,2017-09-16
115,9.09e+17,US 41 bridge at the Santa Fe River is now open.,2017-09-16 22:04:55+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",2,2,131546062,2017-09-16
116,9.09e+17,.@FloridaAPD has created a Recovery Toolkit with vital resources to recover from Hurricane Irma. Visit: https://t.co/yc38Bu4q8F,2017-09-16 22:12:32+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",2,2,131546062,2017-09-16
117,9.09e+17,Met with state &amp; local leaders in Sebring to discuss #HurricaneIrma response and recovery today. https://t.co/YH9tjrK3xl,2017-09-16 22:45:21+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",2,2,131546062,2017-09-16
118,9.09e+17,Happy birthday Sen. @ChuckGrassley!,2017-09-17 12:00:00+00:00,2017,en,"{""public_metrics"":{""followers_count"":189920,""following_count"":729,""tweet_count"":16027,""listed_count"":2242},""description"":""Official Twitter feed of U.S. Senator Kyrsten Sinema, serving Arizona."",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/WrlaMe6YPs"",""expanded_url"":""http://sinema.senate.gov"",""display_url"":""sinema.senate.gov""}]}},""name"":""Kyrsten Sinema"",""id"":""1080844782"",""created_at"":""2013-01-11T20:31:03.000Z"",""url"":""https://t.co/WrlaMe6YPs"",""protected"":false,""verified"":true,""username"":""SenatorSinema"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1034130772406353921/X0F2Al0E_normal.jpg""}",3,3,1080844782,2017-09-17
119,9.09e+17,Power has been restored to more than 6 million homes and businesses. https://t.co/UPIUOzAgJx,2017-09-17 13:12:15+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",2,2,131546062,2017-09-17
120,9.09e+17,RT @monroecounty: Check our website for the latest information &amp; how you can help in recovery efforts. https://t.co/2BS1Pv2f1v #KeysRecover…,2017-09-17 14:33:32+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",2,2,131546062,2017-09-17
121,9.09e+17,"RT @FLSERT: Avoid floodwaters as they may contain raw sewage, sharp objects and/or downed power lines #FLResponds https://t.co/7cgxJgVZGy",2017-09-17 15:11:49+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",2,1,131546062,2017-09-17
122,9.09e+17,Individual assistance through though @fema is now available for 48 FL counties. More info at https://t.co/T6NYhRVkGe,2017-09-17 15:13:01+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",2,2,131546062,2017-09-17
123,9.09e+17,"For up-to-date info on boil water notices, visit https://t.co/GbA1KvI2rE",2017-09-17 15:33:00+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",1,1,131546062,2017-09-17
124,9.09e+17,"RT @HealthyFla: Use mosquito repellent after #Irma. Remember to drain pots, garbage cans &amp; other items that hold standing water. #DrainandC…",2017-09-17 15:54:27+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",1,2,131546062,2017-09-17
125,9.09e+17,Do not try to handle downed power lines. Contact your local utility company to report it.,2017-09-17 15:59:00+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",1,1,131546062,2017-09-17
126,9.09e+17,The Florida Emergency Information Line is available for Floridians &amp; visitors 24/7 at 1-800-342-3557,2017-09-17 16:12:01+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",3,3,131546062,2017-09-17
127,9.09e+17,Thank you to every first responder working to keep Floridians safe. With @MarcoIslandPD now to tour local impacts. https://t.co/gNmQ1Hee8u,2017-09-17 16:21:00+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",3,3,131546062,2017-09-17
128,9.09e+17,RT @jakeowen: Please text SUNSHINE to 20222 for a one time $10 donation to help rebuild my home state of FL. All proceeds go DIRECTLY those…,2017-09-17 16:29:24+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",3,3,131546062,2017-09-17
129,9.09e+17,RT @FLSERT: Florida Hurricane #Irma Power Outage Numbers as of 9/17/2017 12:00PM ET. PDF at: https://t.co/MdtDTxRJZf https://t.co/5N5Xz598r…,2017-09-17 16:29:44+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",3,3,131546062,2017-09-17
130,9.09e+17,RT @SCNationalGuard: #SCGuard Soldiers in Pasco #Florida assist w/ donations for residents impacted by #Irma. #neighborshelpingneighbors @F…,2017-09-17 16:30:06+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",3,2,131546062,2017-09-17
131,9.09e+17,"To find a nearby point of distribution with emergency supplies, such as meals and water, visit https://t.co/zhBi8Db69j",2017-09-17 16:35:01+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",2,2,131546062,2017-09-17
132,9.09e+17,It's hard to improve on the original. https://t.co/QYcqbH9Ybl,2017-09-17 16:59:54+00:00,2017,en,"{""id"":""1048784496"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/M4l7PNHhUi"",""expanded_url"":""http://cramer.senate.gov"",""display_url"":""cramer.senate.gov""}]}},""username"":""SenKevinCramer"",""pinned_tweet_id"":""1140781317392666625"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1090267977675460610/nQWIQ0ot_normal.jpg"",""protected"":false,""name"":""Sen. Kevin Cramer"",""url"":""https://t.co/M4l7PNHhUi"",""public_metrics"":{""followers_count"":32406,""following_count"":610,""tweet_count"":8478,""listed_count"":1142},""created_at"":""2012-12-30T20:54:06.000Z"",""description"":""Representing the great people of North Dakota in the United States Senate."",""verified"":true}",3,3,1048784496,2017-09-17
133,9.09e+17,Stopped by Kirk Fish Co. in Marco Island - We’re committed to getting families &amp; businesses back to work quickly &amp; safely. https://t.co/5AQbKYVMTu,2017-09-17 17:04:01+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",1,1,131546062,2017-09-17
134,9.09e+17,"Get help with federal agencies at #MobileOfficeHours Thursday, Sept. 21, 1:00-2:30pm, Chandler Sunset Library (4930 W. Ray Rd., Chandler). https://t.co/xVnp0GYh2o",2017-09-17 17:27:35+00:00,2017,en,"{""public_metrics"":{""followers_count"":189920,""following_count"":729,""tweet_count"":16027,""listed_count"":2242},""description"":""Official Twitter feed of U.S. Senator Kyrsten Sinema, serving Arizona."",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/WrlaMe6YPs"",""expanded_url"":""http://sinema.senate.gov"",""display_url"":""sinema.senate.gov""}]}},""name"":""Kyrsten Sinema"",""id"":""1080844782"",""created_at"":""2013-01-11T20:31:03.000Z"",""url"":""https://t.co/WrlaMe6YPs"",""protected"":false,""verified"":true,""username"":""SenatorSinema"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1034130772406353921/X0F2Al0E_normal.jpg""}",2,2,1080844782,2017-09-17
