,tweet_id_x,text_x,tw_date_x,author_id_x,year,source,AR,MB,date,idddd,tweet_id_y,text_y,author_id_y,tw_date_y,created_at,similarity
136,9.09158954692886e+17,Was your data compromised in the Equifax data breach? Read our newsletter for info on how to protect your identity: https://t.co/fuc8uF9TAg,2017-09-16 20:56:00+00:00,Kyrsten Sinema,2017,selected_2017,1,1,2017-09-16,2914,909069378410426368,We must hold @Equifax accountable. Read my plan and sign on to add your support right now: https://t.co/lmCM5O3Yo2,24768753,2017-09-16,2017-09-16,47.0
137,9.09171019218345e+17,RT @FLSERT: For Keys related information from Monroe County Emergency Management see https://t.co/D3T1f9U9hn,2017-09-16 21:43:57+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-16,2920,909061964806197250,NJ'ans always help out. Proud of NJ Air Guard from @jointbasemdl for volunteering to help #HurricaneIrma victims https://t.co/TTm9t2ot5W,18695134,2017-09-16,2017-09-16,42.0
138,9.09175980094377e+17,RT @FLSERT: Florida Hurricane #Irma Power Outage Numbers as of 9/16/2017 6:00 PM ET. PDF at: https://t.co/MdtDTxRJZf #FLResponds https://t.‚Ä¶,2017-09-16 22:03:39+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-16,2921,908859523162628096,I've compiled a list of resources for Georgians recovering from Hurricane Irma on my website here: https://t.co/4tsq84R1Sp.,78403308,2017-09-16,2017-09-16,38.0
139,9.09176174819069e+17,Gov. Scott Issues Updates on Continued Hurricane Irma Response Efforts: https://t.co/Pdx0t3RaSC,2017-09-16 22:04:26+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-16,2922,908859523162628096,I've compiled a list of resources for Georgians recovering from Hurricane Irma on my website here: https://t.co/4tsq84R1Sp.,78403308,2017-09-16,2017-09-16,52.0
140,9.0917629792609e+17,US 41 bridge at the Santa Fe River is now open.,2017-09-16 22:04:55+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-16,2923,908858477694636032,"Congress must swiftly pass the #DreamAct. It’s the right thing to do. 800,000 Dreamers know no other home.",30354991,2017-09-16,2017-09-16,35.0
141,9.09178213628354e+17,.@FloridaAPD has created a Recovery Toolkit with vital resources to recover from Hurricane Irma. Visit: https://t.co/yc38Bu4q8F,2017-09-16 22:12:32+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-16,2926,908859523162628096,I've compiled a list of resources for Georgians recovering from Hurricane Irma on my website here: https://t.co/4tsq84R1Sp.,78403308,2017-09-16,2017-09-16,58.0
142,9.09186472636506e+17,Met with state &amp; local leaders in Sebring to discuss #HurricaneIrma response and recovery today. https://t.co/YH9tjrK3xl,2017-09-16 22:45:21+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-16,2929,909143770666586112,"Sat down with mayors, insurance agents, realtors, &amp; resiliency experts in #WestHaven to talk about flood insurance https://t.co/pjySIwbAXq",150078976,2017-09-16,2017-09-16,44.0
143,9.09207676957134e+17,RT @govtrack: S. 1393 by @JohnCornyn passed the Senate y‚Äôday (‚ÜíHouse). Jobs for Our Heroes Act https://t.co/d4U2hRSMHH üèõÔ∏è,2017-09-17 00:09:37+00:00,John Cornyn,2017,selected_2017,2,2,2017-09-17,2935,909416367467634688,RT @endrapeoncampus: 29 Senators just stood up for the preservation of Title IX 👏👏👏 https://t.co/bLapjLmfIM,72198806,2017-09-17,2017-09-17,40.0
144,9.09386453938925e+17,Happy birthday Sen. @ChuckGrassley!,2017-09-17 12:00:00+00:00,Kyrsten Sinema,2017,selected_2017,3,3,2017-09-17,2941,909417900347461632,Happy birthday @ChuckGrassley! https://t.co/gOJFt9QtFo,78403308,2017-09-17,2017-09-17,67.0
145,9.09425091397738e+17,RT @monroecounty: Check our website for the latest information &amp; how you can help in recovery efforts. https://t.co/2BS1Pv2f1v #KeysRecover‚Ä¶,2017-09-17 14:33:32+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-17,2960,909470905407066114,RT @dcexaminer: Preserving the Constitution means putting DACA in Congress' hands https://t.co/samIoVXEb2 by @SenatorRounds https://t.co/8o…,2955485182,2017-09-17,2017-09-17,41.0
146,9.09434723583307e+17,"RT @FLSERT: Avoid floodwaters as they may contain raw sewage, sharp objects and/or downed power lines #FLResponds https://t.co/7cgxJgVZGy",2017-09-17 15:11:49+00:00,Rick Scott,2017,selected_2017,2,1,2017-09-17,2983,909443332467605504,Drug overdoses are the #1 cause of accidental death in America. This epidemic affects every community: https://t.co/gVKyMzltHk #STOPAct,18915145,2017-09-17,2017-09-17,40.0
147,9.09435026042785e+17,Individual assistance through though @fema is now available for 48 FL counties. More info at https://t.co/T6NYhRVkGe,2017-09-17 15:13:01+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-17,2984,909507656154599425,The #Equifax hack is extremely concerning &amp; we must act now to protect consumers. My op-ed in the @Salem_Statesman: https://t.co/YnwG8KtZy7,29201047,2017-09-17,2017-09-17,41.0
148,9.09440057060188e+17,"For up-to-date info on boil water notices, visit https://t.co/GbA1KvI2rE",2017-09-17 15:33:00+00:00,Rick Scott,2017,selected_2017,1,1,2017-09-17,2993,909469383130464256,I joined @chucktodd on @MeetThePress this morning to discuss DACA. WATCH: https://t.co/a2oK3yWv4D,968650362,2017-09-17,2017-09-17,43.0
149,9.09445454185803e+17,"RT @HealthyFla: Use mosquito repellent after #Irma. Remember to drain pots, garbage cans &amp; other items that hold standing water. #DrainandC‚Ä¶",2017-09-17 15:54:27+00:00,Rick Scott,2017,selected_2017,1,2,2017-09-17,2997,909461315181273088,"Spending cuts to the military put our service members' lives at risk. We must rebuild the military, starting by passing the #FY18NDAA. https://t.co/KW70YuMQXa",19394188,2017-09-17,2017-09-17,35.0
150,9.09446600694448e+17,Do not try to handle downed power lines. Contact your local utility company to report it.,2017-09-17 15:59:00+00:00,Rick Scott,2017,selected_2017,1,1,2017-09-17,3000,909454360089890816,"OTDIH 1787: our founders signed the Constitution, a first step in what has become the greatest experiment in self-governance. https://t.co/kpS5qvfLLB",221162525,2017-09-17,2017-09-17,34.0
151,9.09449873396764e+17,The Florida Emergency Information Line is available for Floridians &amp; visitors 24/7 at 1-800-342-3557,2017-09-17 16:12:01+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-17,3003,909514299298713600,Republicans' latest version of Trumpcare would raise costs for patients &amp; families &amp; gut medicaid. Keep making your voices heard!,158470209,2017-09-17,2017-09-17,32.0
152,9.09452136613892e+17,Thank you to every first responder working to keep Floridians safe. With @MarcoIslandPD now to tour local impacts. https://t.co/gNmQ1Hee8u,2017-09-17 16:21:00+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-17,3006,909232487829827584,Honored to meet first responders fighting the #ChetcoBarFire. I’ll keep working to secure more resources for firefighting &amp; recovery. https://t.co/Ol1pkU8100,223166587,2017-09-17,2017-09-17,45.0
153,9.09454331237273e+17,RT @FLSERT: Florida Hurricane #Irma Power Outage Numbers as of 9/17/2017 12:00PM ET. PDF at: https://t.co/MdtDTxRJZf https://t.co/5N5Xz598r‚Ä¶,2017-09-17 16:29:44+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-17,3010,909455172283269120,"RT @Panthers: GAMEDAY! #KeepPounding

Everything you need to know: https://t.co/cGMCODn9aw https://t.co/T5EYwMXd4R",2964174789,2017-09-17,2017-09-17,39.0
154,9.09454408110415e+17,"Info on how to go about taking these steps, and more, can be found here: https://t.co/1LjYW1ay55",2017-09-17 16:30:02+00:00,Ben Cardin,2017,selected_2017,3,3,2017-09-17,3012,909552583999553536,They won't stop until the end of September. We cannot stop until the end of September. https://t.co/ONTMMgmh68,47747074,2017-09-17,2017-09-17,46.0
155,9.09454423969148e+17,RT @SCNationalGuard: #SCGuard Soldiers in Pasco #Florida assist w/ donations for residents impacted by #Irma. #neighborshelpingneighbors @F‚Ä¶,2017-09-17 16:30:06+00:00,Rick Scott,2017,selected_2017,3,2,2017-09-17,3014,909514299298713600,Republicans' latest version of Trumpcare would raise costs for patients &amp; families &amp; gut medicaid. Keep making your voices heard!,158470209,2017-09-17,2017-09-17,35.0
156,9.09455662207209e+17,"To find a nearby point of distribution with emergency supplies, such as meals and water, visit https://t.co/zhBi8Db69j",2017-09-17 16:35:01+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-17,3018,909546273912614913,"“Wouldn’t you pay $7 a year to get money out of politics?” A great conversation with @ChelseaHandler.
https://t.co/C292hW1gLa",72198806,2017-09-17,2017-09-17,44.0
157,9.09461925934895e+17,It's hard to improve on the original. https://t.co/QYcqbH9Ybl,2017-09-17 16:59:54+00:00,Kevin Cramer,2017,selected_2017,3,3,2017-09-17,3021,909521342088777728,We the People. https://t.co/7cf0TWs1O9,41363507,2017-09-17,2017-09-17,51.0
158,9.09462958840832e+17,Stopped by Kirk Fish Co. in Marco Island - We‚Äôre committed to getting families &amp; businesses back to work quickly &amp; safely. https://t.co/5AQbKYVMTu,2017-09-17 17:04:01+00:00,Rick Scott,2017,selected_2017,1,1,2017-09-17,3024,909507656154599425,The #Equifax hack is extremely concerning &amp; we must act now to protect consumers. My op-ed in the @Salem_Statesman: https://t.co/YnwG8KtZy7,29201047,2017-09-17,2017-09-17,39.0
159,9.09465104617545e+17,Just Dance kids at Walk to End Alzheimer's in Newport today. https://t.co/CHQ961Z05s,2017-09-17 17:12:32+00:00,Sheldon Whitehouse,2017,selected_2017,3,3,2017-09-17,3026,909465306027954185,.@NIROPE and friends at today's Alzheimer's walk. https://t.co/5HtRcYCoeL,242555999,2017-09-17,2017-09-17,56.0
160,9.09468890702467e+17,"Get help with federal agencies at #MobileOfficeHours Thursday, Sept. 21, 1:00-2:30pm, Chandler Sunset Library (4930 W. Ray Rd., Chandler). https://t.co/xVnp0GYh2o",2017-09-17 17:27:35+00:00,Kyrsten Sinema,2017,selected_2017,2,2,2017-09-17,3029,909401553865293824,"I hope your birthday is as great as your love for ice cream. Happy Birthday to my dear friend, Senator @ChuckGrassley! https://t.co/QlJ6NJfHVa",2856787757,2017-09-17,2017-09-17,36.0
161,9.09469792716935e+17,"RT @fl511_state: Updated: Flooding in Alachua on US-27 north at North Of High Springs, all lanes blocked. Last updated at 01:24:49PM. https‚Ä¶",2017-09-17 17:31:10+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-17,3031,909511534531014657,Today we celebrate the words that have kept our country together through 230 yrs of challenges &amp; accomplishments. https://t.co/VITZoY958C,18061669,2017-09-17,2017-09-17,33.0
162,9.09469868461842e+17,"RT @femaregion4: #FL, don't wait to clean up storm damage. Document damage with photos or videos. #Irma https://t.co/4nukB6nQ70",2017-09-17 17:31:28+00:00,Rick Scott,2017,selected_2017,2,3,2017-09-17,3032,909454904292339712,Our National Guard deserves the same retirement benefits as other service members. @WSAZnews has more on my efforts: https://t.co/dOjYgMlqq7,193794406,2017-09-17,2017-09-17,40.0
163,9.09478579188224e+17,"RT @FLHSMV: UPDATE: U.S. 27 has reopened to traffic. See https://t.co/G2VbfEi6M9 for real time traffic updates, road closure and detours. #‚Ä¶",2017-09-17 18:06:05+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-17,3044,909461981459091456,Text FEARLESS to 225568 now to get #TeamKamala updates from Capitol Hill and the Golden State.,30354991,2017-09-17,2017-09-17,33.0
164,9.09482189829615e+17,With local leaders in Everglades City to tour impacts of Hurricane Irma in the community. https://t.co/NbdpxNE3om,2017-09-17 18:20:26+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-17,3045,909473164073332736,#MedicareForAll means middle class families would save thousands of dollars. It’s financially smart and the moral thing to do. https://t.co/MPNxzJugz8,29442313,2017-09-17,2017-09-17,45.0
165,9.09490868821905e+17,RT @FHPTrooper_SWFL: FHP Troopers visited Kirk's Fish Market on Marco Island to tour storm damage w/ @FLGovScott  #FHP https://t.co/1oxJmeZ‚Ä¶,2017-09-17 18:54:55+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-17,3048,909441163962306562,"OTD in September 1787, the Constitution was signed by 39 delegates creating the foundation of our great nation's rule of law. https://t.co/F4wd6wx3a4",1074480192,2017-09-17,2017-09-17,36.0
166,9.0949597419162e+17,RT @FLSERT: Florida Hurricane #Irma Power Outage Numbers as of 9/17/2017 3:00 PM ET. PDF at: https://t.co/MdtDTxRJZf https://t.co/5N5Xz598r‚Ä¶,2017-09-17 19:15:12+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-17,3052,909455172283269120,"RT @Panthers: GAMEDAY! #KeepPounding

Everything you need to know: https://t.co/cGMCODn9aw https://t.co/T5EYwMXd4R",2964174789,2017-09-17,2017-09-17,39.0
167,9.09499438850297e+17,90% of power outages in homes and business statewide have been restored: https://t.co/yxtgl1n4c4,2017-09-17 19:28:58+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-17,3054,909459517817151488,We must find common ground to improve care &amp; lower costs now—families in WA &amp; nationwide are counting on it. https://t.co/VRHgmhChwA,293131808,2017-09-17,2017-09-17,42.0
168,9.0949971859784e+17,See updates on Florida‚Äôs continued Hurricane Irma response efforts here: https://t.co/Lhz9nfzlWe,2017-09-17 19:30:05+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-17,3055,909437511621074944,everyone in #Florida should take a few minutes 2day to plan JUST IN CASE find ourselves with threat from a #HurricaneMaria later this week https://t.co/hJhwN0ewFE,15745368,2017-09-17,2017-09-17,43.0
169,9.09505375774396e+17,".@PortEverglades, @PortCanaveral, @JAXPORT, &amp; @PortTampaBay continue to accept fuel &amp; FHP is actively escorting resupply trucks across FL.",2017-09-17 19:52:34+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-17,3058,909459517817151488,We must find common ground to improve care &amp; lower costs now—families in WA &amp; nationwide are counting on it. https://t.co/VRHgmhChwA,293131808,2017-09-17,2017-09-17,32.0
170,9.09508585016713e+17,We continue to take aggressive efforts to expedite refueling statewide- more information can be found here: https://t.co/VgjOpCj0DJ,2017-09-17 20:05:19+00:00,Rick Scott,2017,selected_2017,1,1,2017-09-17,3063,909508577655709696,The recent storms have made one thing even clearer: mobile access to .gov websites is more important than ever. https://t.co/M7rmbTyCaj,946549322,2017-09-17,2017-09-17,44.0
171,9.09514741692985e+17,"The London attack is a reminder that we must not only remain vigilant, but also proactive in border security &amp; defense of our homeland. https://t.co/QPPjVawFEe",2017-09-17 20:29:47+00:00,James Lankford,2017,selected_2017,1,1,2017-09-17,3067,909507656154599425,The #Equifax hack is extremely concerning &amp; we must act now to protect consumers. My op-ed in the @Salem_Statesman: https://t.co/YnwG8KtZy7,29201047,2017-09-17,2017-09-17,42.0
172,9.09516935141969e+17,RT @USNavy: FL Gov. Rick Scott thanks #USNavy Sailors from #USSIwoJima for recovery efforts following Hurricane #Irma - https://t.co/W7wTAS‚Ä¶,2017-09-17 20:38:30+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-17,3068,909499962446143489,We need to make changes in the tax code that will increase take-home pay for hardworking families https://t.co/EgzYN9zmJl,21269970,2017-09-17,2017-09-17,38.0
173,9.0951857910786e+17,".@MyFWC has 41 additional officers, including Special Operations Group, in Monroe County, to continue operations in the Keys.",2017-09-17 20:45:01+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-17,3069,909475575265468417,"This #ConstitutionDay, let's recommit to the work of forming a more perfect union- rooted in cooperation, liberty &amp; respect for rule of law.",278124059,2017-09-17,2017-09-17,39.0
174,9.09518754081644e+17,".@MyFWC officers are providing public safety patrols in Colombia, Alachua, Gilchrist &amp; Suwannee Counties due to Santa Fe River flooding.",2017-09-17 20:45:43+00:00,Rick Scott,2017,selected_2017,2,1,2017-09-17,3071,909424202725429248,"On #ConstitutionDay, let us reflect on the core principles established in our Constitution &amp; all those who serve our nation to defend it. https://t.co/LAvP6Q5OCf",2856787757,2017-09-17,2017-09-17,32.0
175,9.0952598723432e+17,.@FEMA Disaster Recovery Centers are opening throughout FL where impacted residents can apply for assistance- visit https://t.co/yukltuyum9,2017-09-17 21:14:28+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-17,3074,909485612805316614,"We must be working together to fix health care for patients and families – not sabotaging it.
https://t.co/zPJ0yobUsr",158470209,2017-09-17,2017-09-17,44.0
176,9.09532202618277e+17,".@SalvationArmyUS currently has field kitchens located in Ft. Myers, Naples &amp; Marathon.",2017-09-17 21:39:10+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-17,3077,909468745474510848,"Make sure you have a strong password - that means 8+ characters, mix numbers, symbols, &amp; letters, &amp; change it for each site #CyberSunday",1061029050,2017-09-17,2017-09-17,35.0
177,9.09536160141266e+17,17 @RedCross Emergency Response Vehicles are surveying impacted areas in the Keys &amp; distributing food to community members.,2017-09-17 21:54:53+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-17,3078,909433344030593024,"From nationwide Women's Marches, to spontaneous demonstrations against the Muslim ban &amp; stopping repeal of the ACA, people power works",172858784,2017-09-17,2017-09-17,35.0
178,9.09538121771098e+17,RT @FLSERT: Florida Hurricane #Irma Power Outage Numbers as of 9/17/2017 6:00 PM ET. PDF at: https://t.co/MdtDTxRJZf https://t.co/5N5Xz598r‚Ä¶,2017-09-17 22:02:41+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-17,3079,909455172283269120,"RT @Panthers: GAMEDAY! #KeepPounding

Everything you need to know: https://t.co/cGMCODn9aw https://t.co/T5EYwMXd4R",2964174789,2017-09-17,2017-09-17,39.0
179,9.09539047370055e+17,59 Florida State Parks have reopened for day-use only- a list of remaining park closures can be found here: https://t.co/7BAaeLBWZS,2017-09-17 22:06:21+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-17,3080,909435284034588672,"Good reason for growing impatience on both sides of the aisle. Pick up pace, square with Special Counsel. https://t.co/fEZ0pkZsk3",278124059,2017-09-17,2017-09-17,46.0
180,9.09543841673433e+17,The @FLDEO FL Small Business Emergency Bridge Loan Program is activated to support business impacted by #Irma- visit https://t.co/VqNVBCnjrF,2017-09-17 22:25:25+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-17,3082,909525120955318272,"These immigrants wanted to serve our nation. They deserve that opportunity. 
https://t.co/yUTMeSUmq0",30354991,2017-09-17,2017-09-17,38.0
181,9.09547961134305e+17,".@FLDEO has launched the Disaster Unemployment Assistance Program. For more info, visit https://t.co/Md7i5ZjYM4",2017-09-17 22:41:47+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-17,3086,909454904292339712,Our National Guard deserves the same retirement benefits as other service members. @WSAZnews has more on my efforts: https://t.co/dOjYgMlqq7,193794406,2017-09-17,2017-09-17,45.0
182,9.09578231447158e+17,Preach. https://t.co/J0HLwXGarp,2017-09-18 00:42:04+00:00,Chris Murphy,2017,selected_2017,3,3,2017-09-18,3098,909892428676702208,Yes. https://t.co/9cXUjkV1XF,7429102,2017-09-18,2017-09-18,58.0
183,9.09579675990724e+17,"#AZ09 students: Interested in becoming a U.S. Service Academy nominee? Apply here by Friday, October 6: https://t.co/M8r8eLfoMx",2017-09-18 00:47:48+00:00,Kyrsten Sinema,2017,selected_2017,3,3,2017-09-18,3099,909916897382150145,"The Senate just passed the #NDAA, a key bill to promote national defense across the nation &amp; here in Oklahoma. Read: https://t.co/OnJ5uwMrUc",7270292,2017-09-18,2017-09-18,38.0
184,9.09585859921489e+17,RT @FLSERT: Florida Hurricane #Irma Power Outage Numbers as of 9/17/2017 9:00 PM ET. PDF at:  https://t.co/MdtDTxRJZf #FLResponds https://t‚Ä¶,2017-09-18 01:12:22+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-18,3102,909803558706585601,RT @CAPAction: This is unacceptable. Call key members of Congress TODAY! https://t.co/mBlNjzIrt8 https://t.co/3yqRpZfsad,15808765,2017-09-18,2017-09-18,39.0
185,9.09585934286548e+17,RT @FLSERT: Visit https://t.co/Dn8xfWBr2W for available resources in your area #FLResponds,2017-09-18 01:12:40+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-18,3103,909783111625355264,RT @CAPAction: Use https://t.co/faaDibDgLC to fight back! #ProtectOurCare https://t.co/jSXjfWuxzt,2167097881,2017-09-18,2017-09-18,36.0
186,9.0976418888876e+17,RT @FLSERT: Florida Hurricane #Irma Power Outage Numbers as of 9/18/2017 8:51 AM https://t.co/GOsp3adxLl,2017-09-18 13:00:59+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-18,3111,909803558706585601,RT @CAPAction: This is unacceptable. Call key members of Congress TODAY! https://t.co/mBlNjzIrt8 https://t.co/3yqRpZfsad,15808765,2017-09-18,2017-09-18,38.0
187,9.09764509228765e+17,RT @FLSERT: Stay in the know! Follow your county emergency management's social accounts #FLResponds https://t.co/4iovW2HqKx,2017-09-18 13:02:16+00:00,Rick Scott,2017,selected_2017,2,1,2017-09-18,3112,909801554504486912,RT @CRVT_: Subscribe to the Center for Research on Vermont's newsletter for up to date research on this unique state! https://t.co/By5pfxWO…,242836537,2017-09-18,2017-09-18,41.0
188,9.0977743429539e+17,I‚Äôm joining state and @monroecounty leaders to talk about how we can help FL Keys residents get back on their feet. https://t.co/KtqLZaWnd8,2017-09-18 13:53:37+00:00,Rick Scott,2017,selected_2017,1,1,2017-09-18,3127,909900012305469440,.@SenateGOP doesn't seem to care that Americans have already rejected #Trumpcare. They've brought it back — and it's the worst one yet. https://t.co/bQ71ay5eJw,247334603,2017-09-18,2017-09-18,45.0
189,9.09785251290976e+17,RT @FLSERT: Drain standing water to stop mosquitoes from multiplying/ Drene el agua estancada para prevenir la cria de mosquito.,2017-09-18 14:24:41+00:00,Rick Scott,2017,selected_2017,3,1,2017-09-18,3137,909796463957434368,"The #ACA is still under attack - don’t stop calling your senators, don’t stop voicing your support",15324851,2017-09-18,2017-09-18,35.0
190,9.09785314402676e+17,RT @FLHSMV: FLOWs are in Collier &amp; Lee counties to provide services to customers impacted by #Irma. Click the image for locations! @FHPTroo‚Ä¶,2017-09-18 14:24:56+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-18,3138,909864737432903680,I'm urging China &amp; 20 other countries to cease official diplomatic &amp; economic relations w/ #NorthKorea. More here: https://t.co/UMzoSOurZa,235217558,2017-09-18,2017-09-18,38.0
191,9.09789862047436e+17,"Since Saturday, @SalvationArmyUS has served more than 13,000 hot meals throughout Monroe County from their staging area in Marathon.",2017-09-18 14:43:00+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-18,3143,909885679198461952,I don't understand why they think it's good politics to inflict pain on their constituents.,47747074,2017-09-18,2017-09-18,34.0
192,9.09794163138244e+17,".@FLGuard has 270 personnel operating 7 points of distribution in Monroe County to provide supplies, such as food &amp; water.",2017-09-18 15:00:06+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-18,3149,909863814019129350,"Temp workers, contractors &amp; subcontractors are often paid lower wages &amp; provided less job security, fewer benefits &amp; fewer legal protections",43910797,2017-09-18,2017-09-18,38.0
193,9.09795403599511e+17,"FHP continues escort delivery of relief supplies to the FL Keys, such as food to local supermarkets and resources with @RedCross",2017-09-18 15:05:02+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-18,3153,909842961374081024,#GrahamCassidy is just another repeal plan to make things worse with more uninsured Americans and higher health costs.,1074518754,2017-09-18,2017-09-18,38.0
194,9.09800524320567e+17,RT @FLDEO: You will not have to recover from #HurricaneIrma on your own. View the variety of Disaster Recovery Programs DEO offers: https:/‚Ä¶,2017-09-18 15:25:22+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-18,3168,909799295448240133,I was honored to welcome nine servicemembers and Veterans to our country for the first time as citizens last week https://t.co/fixBHqan1n,1058520120,2017-09-18,2017-09-18,39.0
195,9.0980066138619e+17,"RT @monroecounty: Keys remain under boil water notice; state DOH offers guidelines for drinking water safety.
https://t.co/nNu19uVHvV https‚Ä¶",2017-09-18 15:25:55+00:00,Rick Scott,2017,selected_2017,1,1,2017-09-18,3170,909817297837027333,#TaxReform will enhance growth in our state and provide more job opportunities for West Virginians. Here's how: https://t.co/pL0eEDnV7N,193794406,2017-09-18,2017-09-18,40.0
196,9.09802951107002e+17,FHP has six troopers assigned to the Key West Police Department to assist with area law enforcement.,2017-09-18 15:35:01+00:00,Rick Scott,2017,selected_2017,3,2,2017-09-18,3179,909889500540583936,"Americans want Congress to improve the ACA, not rip it to shreds. #GrahamCassidy must be met with the same fierce resistance we saw in July.",278124059,2017-09-18,2017-09-18,40.0
197,9.09803563085377e+17,Congress is moving forward with tax reform. Here's what you need to know --&gt; https://t.co/JZ6FL0fOfn https://t.co/JHcYo0Gpiw,2017-09-18 15:37:27+00:00,Kevin Cramer,2017,selected_2017,2,2,2017-09-18,3186,909799102241787905,"His Home Flooded, the Port Arthur Mayor Puts His City First - https://t.co/GhuUcKm6LK https://t.co/uFYDTFApj5",13218102,2017-09-18,2017-09-18,43.0
198,9.09805547381231e+17,"RT @SecPriceMD: We're in Marathon, #Florida today visiting with @FLGovScott &amp; local officials. #HHS is proud to support #Irma response &amp; re‚Ä¶",2017-09-18 15:45:20+00:00,Rick Scott,2017,selected_2017,2,2,2017-09-18,3196,909787670880178176,"RT @usairforce: On this day 70 years ago, the #AirForce became an official branch of the United States military! Happy #AFBday to our #Tota…",1074480192,2017-09-18,2017-09-18,37.0
199,9.09810524296228e+17,RT @FLSERT: Florida Hurricane #Irma Power Outage Numbers as of 9/18/2017 12:00 PM ET. Latest PDF at: https://t.co/MdtDTxRJZf  #FLResponds h‚Ä¶,2017-09-18 16:05:07+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-18,3205,909803558706585601,RT @CAPAction: This is unacceptable. Call key members of Congress TODAY! https://t.co/mBlNjzIrt8 https://t.co/3yqRpZfsad,15808765,2017-09-18,2017-09-18,36.0
200,9.09820644258435e+17,Tolls remain suspended as we focus on recovery efforts. We will keep all Floridians updated.,2017-09-18 16:45:19+00:00,Rick Scott,2017,selected_2017,3,3,2017-09-18,3230,909875443616157696,"Yup. Because it's a car wreck of a bill and if we focus on politics only, no one will know before it's too late. https://t.co/JDvHOkjtUi",150078976,2017-09-18,2017-09-18,39.0
201,9.0982381722846e+17,At @ChiPubschools‚Äô Phoenix Military Academy discussing the #DreamAct &amp; the many contributions of Dreamers in our military &amp; JROTC programs https://t.co/htD1SZVDpe,2017-09-18 16:57:56+00:00,Dick Durbin,2017,selected_2017,2,2,2017-09-18,3238,909864737432903680,I'm urging China &amp; 20 other countries to cease official diplomatic &amp; economic relations w/ #NorthKorea. More here: https://t.co/UMzoSOurZa,235217558,2017-09-18,2017-09-18,40.0
202,9.09826532063014e+17,Happy 70th Birthday to the @usairforce! Thank you for continuing to protect our nation and the freedoms we hold dear. https://t.co/5dvuFimnrd,2017-09-18 17:08:43+00:00,Joni Ernst,2017,selected_2017,3,3,2017-09-18,3243,909826812603224065,"Happy 70th birthday to the @usairforce! Thanks for all you do to protect our nation. Fly, fight, win! #AFBday https://t.co/XEQRLrEBRF",2863210809,2017-09-18,2017-09-18,69.0
203,9.09828841853587e+17,#ClimateChange is real. Removing mention of it from #NM schools stops development of leaders we need to combat it. https://t.co/WixMk7ZZRe,2017-09-18 17:17:54+00:00,Martin Heinrich,2017,selected_2017,1,1,2017-09-18,3249,909794297310060544,Graham-Cassidy ACA repeal bill is a threat to the h/c of millions of Americans –we need to oppose it w/all we’ve got https://t.co/McClCwrMAw,15324851,2017-09-18,2017-09-18,42.0
204,9.09829264697995e+17,"Happy birthday, @usairforce! Thank you for 70 years of service. https://t.co/FxbkQnAtFd",2017-09-18 17:19:35+00:00,Kyrsten Sinema,2017,selected_2017,3,3,2017-09-18,3251,909794703423438848,Happy birthday @usairforce! Thank you to all the #airmen for 70 years of service! #AimHigh #AFbday https://t.co/kuxMPOGNCf,225921757,2017-09-18,2017-09-18,73.0
