tweet_id,year,AR,MB
1080528638284578817,2019,2,1
1080529564890288128,2019,1,1
1080530712107855873,2019,2,2
1080531251499622401,2019,3,3
1080531992935047168,2019,1,1
1080536442328281089,2019,2,2
1080536572058058753,2019,2,2
1080536634398048259,2019,2,2
1080537140377853952,2019,1,1
1080537709121339394,2019,2,2
1080537707691106304,2019,1,3
1080537710111191040,2019,1,1
1080537879879782405,2019,1,2
1080539975823704064,2019,1,1
1080540479903674368,2019,2,2
1080541281296793600,2019,1,1
1080543412770746368,2019,1,1
1080544038103760897,2019,1,1
1080548434162184192,2019,3,3
1080548509558992897,2019,3,3
1080549333450309632,2019,1,1
1080549368430817281,2019,1,2
1080550318713327616,2019,2,3
1080552055746555904,2019,1,1
1080553278331645952,2019,1,1
1080554321245200384,2019,1,1
1080556266643222528,2019,1,1
1080556933382393858,2019,2,2
1080557372010053634,2019,1,1
1080558815639228417,2019,1,1
1080559260977823752,2019,1,1
1080559873459474432,2019,1,1
1080560470510186501,2019,3,3
1080561026179977217,2019,2,2
1080562327081156608,2019,2,2
1080564865813622784,2019,2,2
1080565469847924739,2019,2,2
1080565763612774400,2019,3,3
1080567534687006734,2019,1,1
1080569658040823816,2019,1,1
1080570590312968206,2019,3,3
1080570770974302209,2019,2,2
1080571653766164494,2019,1,1
1080571814156349442,2019,1,1
1080571842253991943,2019,3,3
1080572396854099968,2019,1,1
1080573701110804490,2019,2,2
1080574772457680908,2019,2,2
1080577038166167552,2019,1,1
1080577233713016833,2019,2,2
1080577315040571402,2019,3,3
1080577596541288448,2019,1,1
1080578887409696773,2019,1,1
1080579772265177088,2019,3,3
1080582505827192832,2019,1,1
1080584519084851200,2019,2,2
1080584700341702657,2019,1,1
1080584716959604736,2019,1,1
1080585300362047488,2019,3,3
1080585612959330306,2019,2,2
1080585821932216323,2019,2,2
1080585858040893440,2019,3,3
1080588183748915200,2019,2,3
1080588224785989632,2019,1,1
1080588230783840257,2019,2,2
1080589268634996736,2019,2,2
1080590790706057217,2019,1,1
1080590815838244864,2019,3,3
1080590934830653440,2019,1,1
1080592147378782209,2019,2,2
1080592163346542592,2019,2,2
1080592161907847170,2019,1,1
1080598555704901633,2019,3,3
1080599153267363842,2019,2,2
1080599693103648770,2019,2,2
1080600965202497536,2019,1,1
1080601176830283776,2019,2,2
1080604381735776258,2019,1,1
1080607437844107264,2019,1,1
1080607581289230336,2019,1,1
1080607647332749313,2019,1,1
1080607666471428096,2019,1,1
1080608327959228417,2019,2,2
1080608326826844162,2019,1,1
1080608325983703041,2019,2,2
1080608328923967488,2019,1,1
1080613774162313216,2019,1,1
1080617050039611398,2019,1,1
1080620338185146368,2019,3,3
1080622833087188992,2019,1,1
1080626175679102977,2019,1,1
1080626491560521730,2019,2,1
1080626572707745792,2019,2,2
1080628873577021440,2019,2,2
1080629581676195840,2019,2,2
1080633034259550208,2019,2,1
1080633592626143232,2019,2,2
1080639415100325889,2019,2,2
1080639521354592258,2019,1,1
1080642740457594881,2019,3,3
1080643252540395520,2019,2,2
1080643518312398848,2019,3,3
1080644917771362305,2019,1,3
1080647433896439808,2019,1,3
1080648995045814273,2019,2,2
1080649221152403456,2019,1,3
1080651402697994240,2019,2,1
1080654005024501760,2019,3,3
1080654983576649728,2019,2,2
1080655570032562178,2019,2,2
1080659301918744577,2019,3,3
1080663273194827777,2019,2,3
1080663448533508096,2019,3,3
1080666685005316096,2019,3,3
1080668069658148865,2019,1,1
1080679666778861568,2019,3,3
1080698642770604032,2019,2,3
1080699332855300096,2019,2,3
1080782463331373056,2019,3,3
1080783463584804864,2019,3,3
1080790094032850944,2019,3,3
1080791291229818880,2019,1,1
1080792944859324416,2019,1,3
1080794359140896774,2019,2,3
1080796672165318659,2019,3,3
1080822164817956864,2019,1,3
1080823339487248384,2019,3,3
1080826049703936000,2019,1,1
1080827212478275584,2019,1,1
1080827210427183104,2019,1,1
1080827213900075009,2019,1,1
1080828908168269824,2019,3,3
1080829256433831936,2019,1,1
1080833100584833025,2019,2,3
1080837313385631745,2019,2,3
1080837576242745344,2019,1,1
1080838527770918912,2019,3,3
1080842217558663169,2019,1,1
1080843640963022851,2019,3,3
1080844753401466880,2019,2,2
1080845237189107712,2019,2,2
1080846840822546433,2019,3,3
1080848536189788161,2019,2,2
1080849371070193666,2019,3,3
1080852081249042432,2019,2,3
1080854660108431360,2019,3,3
1080855491482447872,2019,1,3
1080856462442881026,2019,2,3
1080856503056322562,2019,3,3
1080856555275333633,2019,3,3
1080856560010780673,2019,3,3
1080856558995755008,2019,3,3
1080856557846478848,2019,3,3
1080856556726558720,2019,3,3
1080857788300083200,2019,2,2
1080858907323625472,2019,2,3
1080860151823900673,2019,2,3
1080861301545594881,2019,1,3
1080862029676756992,2019,3,3
1080862894584156162,2019,3,3
1080863673017663488,2019,3,3
1080864485265588224,2019,1,1
1080865281499631616,2019,3,3
1080866216368111616,2019,3,3
1080867847096684544,2019,3,3
1080869588399767552,2019,3,3
1080870003690430464,2019,3,3
1080870695654117377,2019,3,3
1080871318101331969,2019,3,3
1080872061587914753,2019,3,3
1080872248070848512,2019,1,3
1080872594117660674,2019,2,2
1080872638132748288,2019,3,3
1080873340783525889,2019,1,1
1080873883056721929,2019,3,3
1080896100335341568,2019,3,3
1080875072422850560,2019,2,2
1080875836738322432,2019,3,3
1080877069993734145,2019,3,3
1080896100335341568,2019,3,3
1080878460346744837,2019,3,3
1080879244799033344,2019,3,3
1080879707661443072,2019,2,2
1080881095195934721,2019,3,3
1080883356957622273,2019,3,3
1080883511580680193,2019,3,3
1080883761116598272,2019,3,3
1080885566680547329,2019,2,2
1080887456629706754,2019,2,2
1080887683268968448,2019,3,3
1080887834171658242,2019,3,3
1080888395604414469,2019,3,3
1080889452401229825,2019,1,1
1080889608920096769,2019,3,3
1080889608634798081,2019,3,3
1080889983941181445,2019,3,3
1080890029738811392,2019,3,3
1080890242205388800,2019,3,3
1080891657699115013,2019,3,3
1080893858391707648,2019,3,3
1080895015352762368,2019,3,3
1080896100335341568,2019,3,3
1080895498096164872,2019,3,3
1080895586876956672,2019,3,3
1080895980655075328,2019,3,3
1080896100335341568,2019,3,3
1080896359480389633,2019,2,3
1080896357131583488,2019,1,1
1080896356036866049,2019,3,3
1080897307959349248,2019,3,3
1080897887821856768,2019,3,3
1080899382055260162,2019,1,1
1080899617116561408,2019,2,2
1080900099495084037,2019,3,3
1080900674685157378,2019,3,3
1080901636401307648,2019,1,1
1080902365681659904,2019,3,3
1080903416346337280,2019,3,3
1080903818244632577,2019,3,3
1080905247458029570,2019,3,3
1080906030794633216,2019,1,1
1080906545469186048,2019,3,3
1080906901473320960,2019,3,3
1080907269359820801,2019,3,3
1080907584171794432,2019,3,3
1080908022409560064,2019,2,2
1080908090982174720,2019,1,1
1080908677375090688,2019,3,3
1080909022671171585,2019,3,3
1080909416738611200,2019,1,1
1080909592383504384,2019,3,3
1080912002216853504,2019,2,2
1080912073243217920,2019,1,1
1080912833108430848,2019,3,3
1080913217897943040,2019,3,3
1080914182042578944,2019,1,1
1080914258764935170,2019,3,3
1080914578438004741,2019,3,3
1080914654694584320,2019,3,3
1080915299359182849,2019,1,3
1080915678545276928,2019,3,3
1080916151910027264,2019,2,2
1080916369070157824,2019,3,3
1080917331663077376,2019,2,2
1080917585649168384,2019,2,3
1080918051170603009,2019,1,1
1080918276337676288,2019,3,3
1080918323750027265,2019,3,3
1080918511361409025,2019,2,2
1080920418045718528,2019,1,1
1080921001641369602,2019,3,3
1080921004967288832,2019,3,3
1080921003503435776,2019,3,3
1080921087620202498,2019,2,3
1080921230763421696,2019,1,1
1080921229668859906,2019,1,1
1080922920287797249,2019,3,3
1080923145123573761,2019,3,3
1080923651283828736,2019,3,3
1080923654601478144,2019,3,3
1080925766915895296,2019,2,2
1080927078919405569,2019,1,1
1080928193522089985,2019,2,3
1080928782565982208,2019,1,1
1080928949138542594,2019,1,1
1080929923492130817,2019,1,1
1080931350675378208,2019,3,3
1080931478526148608,2019,2,2
1080932202802749440,2019,3,3
1080932267265085451,2019,1,1
1080932265906053121,2019,1,1
1080932263691538434,2019,2,1
1080914654694584320,2019,3,3
1080932510694031362,2019,3,3
1080933258139975687,2019,3,3
1080933571555135488,2019,2,3
1080934456100302848,2019,2,2
1080934459019616257,2019,2,2
1080934457534763008,2019,2,2
1080934985681514497,2019,2,3
1080935117248491520,2019,2,3
1080935188572635142,2019,3,3
1080935341631123456,2019,3,3
1080935547563134977,2019,3,3
1080936306736332801,2019,3,3
1080936657774362624,2019,1,3
1080938161046470657,2019,3,3
1080938653600399360,2019,3,3
1080939201393246209,2019,3,3
1080939357186355201,2019,3,3
1080940646259671041,2019,3,3
1080940970655580160,2019,3,3
1080941218316648449,2019,3,3
1080941258682568709,2019,2,2
1080941366891298817,2019,3,3
1080942133312438272,2019,3,3
1080942254758465536,2019,3,3
1080942366926782465,2019,3,3
1080942399042605057,2019,3,3
1080942512003575808,2019,2,3
1080942835287969797,2019,3,3
1080942891478982656,2019,3,3
1080942941412175873,2019,3,3
1080943147021230080,2019,3,3
1080943258379960322,2019,3,3
1080943341091672065,2019,2,2
1080943919561625601,2019,3,3
1080944216480587776,2019,3,3
1080945744515923970,2019,3,3
1080946152604758016,2019,3,3
1080948054579183623,2019,3,3
1080948298301796353,2019,3,3
1080948327682883584,2019,2,2
1080948539814043650,2019,1,2
1080948543190376449,2019,1,2
1080948541743345664,2019,1,1
1080948658739339267,2019,3,3
1080948660291207168,2019,3,3
1080948997987143680,2019,2,2
1080948996921794561,2019,1,1
1080949385150849024,2019,3,3
1080949677019799556,2019,2,2
1080949678378754048,2019,2,2
1080949866979885056,2019,2,2
1080949937343471616,2019,1,1
1080950678758010888,2019,2,2
1080950959243694082,2019,2,2
1080952343712186368,2019,3,3
1080952921381060608,2019,2,2
1080953156589285378,2019,2,2
1080953305352884225,2019,3,3
1080954008699916288,2019,3,3
1080954068028350464,2019,3,3
1080954667159470085,2019,3,3
1080955360792391680,2019,2,2
1080956040441675776,2019,3,3
1080956893219225601,2019,3,3
1080956995828662274,2019,1,1
1080957639578865666,2019,3,3
1080957943942709248,2019,3,3
1080958150604410880,2019,3,3
1080958974009196545,2019,1,3
1080958991549779968,2019,3,3
1080959686864789505,2019,3,3
1080960507773943808,2019,3,3
1080961251696656385,2019,3,3
1080961445758676992,2019,2,2
1080962007258550274,2019,1,1
908481742163517440,2017,2,2
908483250032693248,2017,1,1
908483923109449728,2017,1,1
908484258448076801,2017,1,1
908484468587016192,2017,2,2
908486774602604544,2017,2,2
908487237372907520,2017,2,2
908492481058213889,2017,3,3
908493926235086848,2017,1,1
908494329290936321,2017,3,3
908709077643079680,2017,1,1
908495146903310336,2017,2,2
908497345318461440,2017,1,1
908497954692124672,2017,3,3
908500782512852992,2017,1,1
908500812946710529,2017,3,3
908501680848871425,2017,1,1
908502427086794752,2017,2,2
908502895494074369,2017,1,1
908504369645211648,2017,1,1
908505882329272320,2017,3,3
908506513567870977,2017,2,2
908506574968295426,2017,2,2
908512294178521090,2017,1,1
908512630146502656,2017,1,1
908513554172727296,2017,2,2
908513733957255169,2017,2,2
908521218416021504,2017,3,3
908523900576976896,2017,3,3
908524156433641474,2017,3,3
908649103118290946,2017,3,3
908649934852886529,2017,3,3
908649980482727936,2017,2,2
908650100343193601,2017,3,3
908656901965189121,2017,3,3
908658924752162816,2017,2,2
908665783525527553,2017,3,3
908666410355879936,2017,3,3
908667735139405824,2017,3,3
908670643411013632,2017,1,1
908670810562400256,2017,1,1
908670953164558336,2017,1,1
908671192692875264,2017,1,1
908671703399768064,2017,3,3
908673051608453120,2017,1,1
908674425716961282,2017,1,1
908675484493516800,2017,1,1
908675877369761792,2017,3,3
908676304362508289,2017,1,1
908680183649067009,2017,3,3
908681147424665600,2017,2,2
908681387569504256,2017,3,3
908681384721616896,2017,2,2
908681509221146624,2017,2,2
908681649537339392,2017,2,2
908684276086067202,2017,3,3
908684332092375040,2017,2,2
908684531376549893,2017,3,3
908686526971891712,2017,3,3
908686866190422017,2017,3,3
908688102851514373,2017,1,1
908690870521749505,2017,2,3
908690878021193728,2017,3,3
908691724255588353,2017,3,3
908691769898012672,2017,2,2
908693174994038785,2017,1,1
908693522148192256,2017,1,1
908693589735215105,2017,1,1
908695433890983936,2017,1,2
908695515797360640,2017,3,3
908696663270633472,2017,3,3
908698861014839296,2017,3,3
908699460166754310,2017,1,1
908699818939359233,2017,3,1
908699953282916353,2017,1,1
908700684853420034,2017,3,3
908700921718300673,2017,2,1
908701168125214720,2017,1,1
908701675703091200,2017,1,1
908701696804708352,2017,2,2
908703611886227456,2017,3,3
908704765051367425,2017,3,3
908704778968080385,2017,1,1
908704861960667137,2017,1,1
908705250307166208,2017,3,3
908706476918661125,2017,2,2
908706743676542976,2017,3,3
908706954524200960,2017,3,3
908707072971288576,2017,3,3
908707322901475328,2017,3,3
908707545992265728,2017,3,3
908707693157867525,2017,3,3
908707778243506177,2017,3,3
908709077643079680,2017,1,1
908709567210586115,2017,3,3
908710983849451521,2017,1,1
908711508292591616,2017,2,2
908711713540837377,2017,3,3
908712817779466240,2017,2,3
908712867100282883,2017,1,1
908714638300340224,2017,3,3
908714853350682624,2017,2,3
908715317605658624,2017,1,1
908716259541491712,2017,1,1
908716496104382465,2017,1,1
908716910040186881,2017,1,1
908718230482702336,2017,1,1
908718424670572545,2017,1,1
908718909221736456,2017,3,3
908719617929039872,2017,1,1
908720056271540224,2017,1,1
908720565120327681,2017,1,1
908720606824337408,2017,2,1
908721535376134144,2017,3,3
908722151037050880,2017,3,3
908722567392964608,2017,2,2
908724324680523782,2017,1,1
908724803758182401,2017,1,1
908724813518303234,2017,2,2
908724820262744064,2017,3,3
908725152111890433,2017,1,1
908725540663816192,2017,2,2
908725758490812417,2017,2,2
908726001294807041,2017,2,2
908726170388172800,2017,3,3
908726221596495872,2017,2,2
908726631828738048,2017,1,1
908726714188132352,2017,2,2
908726954462937095,2017,1,1
908727084742258693,2017,2,3
908727297959776256,2017,2,2
908727389911486465,2017,2,2
908727773765791748,2017,3,3
908728145548898304,2017,2,2
908728555856695297,2017,2,2
908728573762134016,2017,1,1
908728831967744000,2017,3,3
908728866889502721,2017,3,3
908728969868038145,2017,2,2
908728976138481666,2017,3,3
908729484450426886,2017,1,1
908730269875806208,2017,3,3
908730307997765640,2017,1,1
908730453573677063,2017,3,3
908730935423782913,2017,1,1
908731256942268417,2017,2,2
908731645938798592,2017,1,1
908732390301995008,2017,1,2
908733433563766786,2017,2,2
908733774711676930,2017,1,1
908726954462937095,2017,1,1
908733917674577922,2017,3,3
908735461753016325,2017,3,3
908735685196214272,2017,2,2
908735724333228034,2017,1,1
908736007008395265,2017,2,2
908737193912492032,2017,2,2
908737325768769537,2017,1,1
908737809518915584,2017,3,3
908738194295984128,2017,1,1
908738198226038785,2017,3,3
908738417202221057,2017,1,1
908738580641705985,2017,2,2
908739000424435712,2017,2,2
908739784264310784,2017,3,3
908739796142608385,2017,3,1
908740411547635713,2017,3,3
908740410188627968,2017,1,1
908740604473036801,2017,3,3
908740739911372800,2017,2,2
908740824950767617,2017,2,2
908741034544377857,2017,3,3
908741361670791168,2017,1,1
908741843659214849,2017,3,3
908742665889570816,2017,2,2
908742787260207104,2017,1,1
908743098049662977,2017,2,2
908743825279131648,2017,3,3
908743900596228098,2017,1,1
908744161389629441,2017,3,3
908744473827594246,2017,1,1
908744750899122176,2017,3,3
908744907518562311,2017,3,3
908745336860094466,2017,3,3
908746090324922368,2017,2,2
908746628252798976,2017,3,3
908747507118768129,2017,1,1
908748278879145984,2017,2,2
908748417307938818,2017,2,2
908749650550755328,2017,1,1
908750172422774784,2017,1,1
908750352446578688,2017,2,2
908750366925258752,2017,3,2
908750706059960321,2017,1,1
908750908699271168,2017,1,1
908751023484923904,2017,2,2
908751045635043328,2017,1,1
908751166942609408,2017,2,2
908751437705904128,2017,2,2
908751543834484736,2017,1,1
908751579762892800,2017,1,1
908751814371180544,2017,1,1
908752356992483328,2017,3,3
908753207819669504,2017,1,1
908753288203587584,2017,3,3
908753631637360640,2017,1,1
908753716010000384,2017,2,2
908753749988069376,2017,1,1
908754250951528448,2017,1,1
908754439879692288,2017,2,2
908754561069993984,2017,1,1
908754726107443200,2017,1,1
908754809599094784,2017,1,2
908755132518735872,2017,1,1
908755240391987200,2017,1,1
908755260050673666,2017,1,1
908755780672901120,2017,1,3
908756131559899136,2017,3,3
908756134038769676,2017,2,2
908756761741594626,2017,3,3
908757171915120640,2017,1,1
908757213749108736,2017,3,1
908757389423374336,2017,2,2
908757504703700992,2017,3,1
908758400141549568,2017,1,1
908759408699723776,2017,2,2
908759594628976641,2017,3,3
908759622542135297,2017,1,1
908759828520067072,2017,3,3
908759911756070912,2017,1,1
908760076428615680,2017,3,3
908760327860482048,2017,3,3
908760329055739905,2017,3,3
908760593301213185,2017,3,3
908760830375628800,2017,2,2
908761203081609216,2017,1,1
908762265448599552,2017,3,3
908762964198612994,2017,1,1
908763171703410695,2017,2,2
908763692602413056,2017,1,2
908764467588210689,2017,1,1
908764741425823744,2017,2,2
908767147719102466,2017,3,3
908767823257841665,2017,3,3
908768179807244291,2017,2,1
908769352471760896,2017,2,2
908769539139211265,2017,3,3
908769857352732672,2017,1,1
908772843663581184,2017,3,3
908773516593508352,2017,2,2
908773772194435072,2017,3,3
908773776510382080,2017,2,2
908773940079857664,2017,3,1
908774053124739072,2017,3,3
908774504872194049,2017,2,1
908774629795405825,2017,3,3
908774781977276416,2017,1,1
908774966958706688,2017,2,2
908775204427583488,2017,3,1
908775950485262337,2017,3,2
908776020974686208,2017,2,2
908776239082692608,2017,3,3
908777239130537984,2017,1,1
908777271154155522,2017,3,3
908777440658575365,2017,2,2
908777674277031936,2017,2,2
908777795689512962,2017,2,3
908778296292397056,2017,3,3
908778439855022082,2017,2,2
908778523053223938,2017,3,3
908778559220715520,2017,1,1
908778697301229568,2017,3,3
908778721548447745,2017,3,3
908778743778377729,2017,2,2
908778811856220161,2017,2,2
908779014709551107,2017,2,2
908779807823065089,2017,1,1
908779996700925953,2017,2,2
908780293104062464,2017,3,3
908781172414664705,2017,3,3
908781341596114945,2017,1,1
908781499650101249,2017,1,1
908781718148132865,2017,1,1
908781986914979842,2017,1,1
908783083872284678,2017,3,1
908783449946935296,2017,2,2
908783887639351296,2017,3,3
908784569087856640,2017,3,3
908785936913354753,2017,3,3
908786539911696385,2017,3,3
908788166529822721,2017,2,2
908788299753500673,2017,1,1
908788782903758848,2017,1,1
908788944648667136,2017,1,1
908789952519053312,2017,3,3
908789998442381314,2017,3,3
908790182970822656,2017,1,1
908790222032433152,2017,3,3
908790295353073671,2017,2,1
908790568213413888,2017,1,1
908790594453032960,2017,2,2
908790596059504640,2017,1,1
908790765354135567,2017,1,1
908791030664847362,2017,1,1
908791292674658309,2017,1,1
908791650289405952,2017,1,1
908792139731128320,2017,3,3
908792476361793538,2017,1,1
908792555323748352,2017,2,2
908792592753676291,2017,3,3
908792692318117888,2017,2,2
908793177242574853,2017,3,1
908793833198161921,2017,3,3
908793941771870208,2017,1,1
908794146244186113,2017,2,2
908794309989879808,2017,2,2
908794507998715904,2017,1,1
908794641335619584,2017,3,3
908795018105769984,2017,1,1
908795213304524801,2017,2,2
908795298574684160,2017,3,1
908795409929310214,2017,2,2
908796140027629569,2017,2,2
908796247833751553,2017,3,3
908796937553547264,2017,3,3
908797486193676288,2017,1,1
908799439988342784,2017,1,3
908799960539435008,2017,2,2
908800559964196864,2017,3,3
908801347914305536,2017,2,2
908802164411248640,2017,3,3
908802262209896448,2017,3,3
908802734937268224,2017,1,1
908802783792521216,2017,3,3
908803619339763712,2017,2,2
908803777989349377,2017,1,1
908804216780738564,2017,1,1
908805121890332672,2017,2,2
908805122636918784,2017,1,1
908805126558646272,2017,3,3
908806784391016448,2017,3,3
908808473428840449,2017,1,1
908808866950991872,2017,1,1
908809272196296705,2017,1,1
908810650067046400,2017,2,2
908811665474326528,2017,3,3
908812445417865216,2017,3,3
908812939662168064,2017,1,3
908813167068884992,2017,3,3
908813424842493952,2017,1,1
908816912729169920,2017,1,1
908818465968021504,2017,3,3
908818531428524032,2017,3,3
908818677327331328,2017,2,2
908820225373507585,2017,1,1
908820943832801280,2017,3,3
908822021739556865,2017,2,2
908822607331504129,2017,3,3
908824797504778240,2017,1,1
908825820239712257,2017,1,1
908826100192677888,2017,1,2
908826466258911232,2017,1,2
908827016685699072,2017,1,1
908827776651747328,2017,1,1
908827780791635968,2017,1,1
908829760981274625,2017,1,1
908830546968612865,2017,1,1
908833235999830016,2017,3,3
908835323693510656,2017,3,3
908835324029046784,2017,1,1
908836198369628160,2017,1,1
908836627878879232,2017,1,1
908836760544722944,2017,1,1
908836789065936896,2017,1,1
908836604306960384,2017,1,1
908837342554681344,2017,1,1
908837938078928897,2017,1,1
908838127724371968,2017,3,3
908839277987057666,2017,2,2
908839547773038592,2017,1,1
908839580367036416,2017,2,2
908839791046864897,2017,2,2
908840666981126144,2017,3,3
908841089158860803,2017,1,1
908842873054826496,2017,1,1
908848960688857088,2017,3,3
908855661714378757,2017,3,3
908858610528194560,2017,1,1
908868747976478720,2017,3,3
908871332775038981,2017,3,3
908873521090187265,2017,2,2
908875528056094720,2017,1,1
908875558288736256,2017,1,1
908876672983814144,2017,2,2
909016404124471296,2017,2,2
909016564057411584,2017,1,1
909020265719500805,2017,1,1
909020779689463808,2017,2,2
909024075506368512,2017,3,3
909035784937857024,2017,3,3
909038002562793472,2017,3,3
909038327508144128,2017,1,1
909040862444883968,2017,3,3
909043683579883522,2017,1,1
909043726529568768,2017,3,3
909046772470833152,2017,3,3
909047460701642752,2017,1,1
909047713806848002,2017,3,3
909047913250263040,2017,1,1
909047940756525056,2017,1,1
909048072575037443,2017,3,3
909048281631793153,2017,1,1
909048432811216896,2017,1,1
909048456697778176,2017,1,1
909052740801667072,2017,1,2
909054265259413504,2017,3,3
909054291767320578,2017,3,3
909056781795475457,2017,1,1
909056808433700864,2017,2,2
909060051075321856,2017,1,1
909061370364203014,2017,3,3
909061433446543360,2017,1,3
909061500622524418,2017,2,2
909061964806197250,2017,2,2
909068620126400515,2017,1,1
909070309961224192,2017,3,3
909071367785582593,2017,3,1
909072351425368064,2017,2,2
909073036338450433,2017,1,3
909073076050169857,2017,3,3
909076916614787072,2017,3,3
909078193486757891,2017,1,1
909081198030340096,2017,1,1
909081696439386113,2017,2,2
909082763978002432,2017,1,3
909083320616701953,2017,3,3
909085473431224320,2017,2,2
909085917205409798,2017,1,1
909087013256777729,2017,1,1
909087335089917953,2017,3,3
909087700774522886,2017,2,2
909087992849068038,2017,3,3
909088551362551808,2017,2,2
909088743306465280,2017,2,3
909088995484762112,2017,2,1
909089371520995330,2017,1,1
909090156539498496,2017,3,3
909093015238709248,2017,3,3
909095744979767298,2017,2,2
909095960239837184,2017,2,2
909096072873725953,2017,2,2
909096493939924993,2017,1,2
909097594546212864,2017,1,1
909099341226348545,2017,1,1
909101040976490496,2017,3,3
909104096279269377,2017,3,3
909105518752485376,2017,1,1
909105522388979712,2017,1,1
909106351611219968,2017,1,1
909106481013968896,2017,1,1
909106718038200320,2017,1,1
909110312674217984,2017,3,3
909111962373640193,2017,1,1
909113440060497920,2017,3,3
909117758675222529,2017,3,3
909118203758039040,2017,1,3
909120640556437504,2017,3,2
909121206850342913,2017,3,3
909121222293651457,2017,1,1
909122348103667713,2017,1,1
909125412118200325,2017,2,2
909126018438443014,2017,1,1
909128017271717888,2017,3,3
909129775603646469,2017,1,1
909129787972534272,2017,1,1
909133314329645056,2017,3,3
909133539865657345,2017,3,3
909139491432157184,2017,3,3
909140332423639040,2017,2,2
909141950602805249,2017,1,1
909142347627106304,2017,2,2
909143770666586112,2017,1,1
909144015228022784,2017,2,2
909147940895232002,2017,1,1
909148397222981632,2017,1,1
909149396855672832,2017,3,3
909151116729909249,2017,1,1
909152951100481536,2017,3,3
909155068808716289,2017,1,1
909156794072739841,2017,2,2
909157139700121600,2017,1,1
909162483608367105,2017,2,2
909162602588180481,2017,1,1
909162716090249216,2017,2,2
909162797786894342,2017,2,2
909165743345893377,2017,1,2
909176929437315073,2017,1,1
909177156605026305,2017,3,3
909180596697522177,2017,1,1
909186397222797312,2017,1,1
909191011502641152,2017,2,2
909191013834555394,2017,1,1
909191339216076800,2017,1,1
909191487140843525,2017,3,3
909196789357645825,2017,3,3
909209372039008256,2017,3,3
909226073073815552,2017,1,2
909226674205679616,2017,1,1
909228257530269697,2017,3,3
909265676149284864,2017,1,1
909401288357507073,2017,3,3
909401553865293824,2017,3,3
909401554964189184,2017,3,3
909402058721292290,2017,3,3
909408198846816256,2017,3,3
909408483438661632,2017,1,1
909409441556029442,2017,1,1
909409495201210368,2017,1,1
909409961981235205,2017,1,1
909416655918391298,2017,3,3
909418414594252801,2017,1,1
909419155236978688,2017,1,1
909419463082221568,2017,1,1
909423168342958080,2017,3,3
909423689137053698,2017,3,3
909424202725429248,2017,3,3
909424428282458114,2017,1,1
909424822073118721,2017,1,1
909425126864715777,2017,1,1
909425487688212485,2017,1,1
909426130310111234,2017,1,1
909426438654308352,2017,1,1
909426584662274048,2017,1,1
909426826858188801,2017,1,1
909429332199792640,2017,1,1
909431702036066304,2017,3,3
909432396440883201,2017,3,3
909433344030593024,2017,1,1
909433868469641217,2017,1,3
909433927856791553,2017,1,1
909434019871383552,2017,1,1
909434095293337601,2017,3,3
909434129246191617,2017,1,1
909434300940070912,2017,1,1
909434382745784320,2017,1,1
909434396410818560,2017,1,1
909434501100646400,2017,3,3
909434512593100801,2017,1,1
909434601340391427,2017,1,1
909434693094973440,2017,1,1
909435188786188289,2017,1,1
909435284034588672,2017,3,3
909435514884935680,2017,1,1
909437249095393280,2017,3,3
909437511621074944,2017,2,1
909438075037736960,2017,3,3
909438453246578689,2017,3,3
909438845573369856,2017,3,3
909441163962306562,2017,3,3
909441516288036864,2017,3,3
909443332467605504,2017,1,1
909446144929009664,2017,3,3
909446423283945473,2017,3,3
909448111113822213,2017,1,1
909448865438420993,2017,1,1
909450628593680384,2017,1,1
909451885131685889,2017,1,2
909452643751256064,2017,1,2
909452917156937729,2017,2,2
909453395399917569,2017,1,2
909454405308530688,2017,3,3
909454416826195973,2017,3,3
909454655842697216,2017,2,2
909454904292339712,2017,1,1
909455172283269120,2017,3,3
909459517817151488,2017,1,1
909460440186417152,2017,2,2
909462017530056704,2017,3,3
909462661452222464,2017,3,3
909463249514573829,2017,3,3
909465306027954185,2017,3,3
909467990957215744,2017,2,2
909469383130464256,2017,1,1
909470905407066114,2017,1,1
909472951602487296,2017,1,1
909473164073332736,2017,1,1
909474128956182528,2017,3,3
909474331469733893,2017,3,3
909474360322351105,2017,1,1
909475201838047233,2017,3,3
909475275636903936,2017,3,3
909475475302633472,2017,2,2
909475575265468417,2017,3,3
909476794268610566,2017,3,3
909484684157030400,2017,1,1
909485892137570305,2017,1,1
909491945898151938,2017,3,3
909492375654998019,2017,3,3
909494668710305793,2017,1,1
909499404285030400,2017,3,3
909499962446143489,2017,1,1
909502302913998848,2017,3,3
909506242313322496,2017,2,2
909507170126921728,2017,3,3
909507656154599425,2017,1,1
909508577655709696,2017,1,1
909511534531014657,2017,3,3
909513965595758598,2017,1,1
909514530685882373,2017,3,3
909518587970207744,2017,1,1
909519811771817984,2017,1,1
909523244583198721,2017,1,1
909526782415601664,2017,3,3
909530844188086272,2017,3,3
909543725487058949,2017,3,3
909544672598675456,2017,3,2
909544876592828416,2017,3,3
909546273912614913,2017,1,1
909548854399336448,2017,3,3
909551421707685888,2017,3,3
909551579933675521,2017,3,3
909552321385959424,2017,3,3
909554384312422400,2017,1,1
909554970843807745,2017,1,1
909556668769415169,2017,1,1
909566429858549761,2017,1,2
